customer_id,age,gender,city,repeat_customer,loyalty_member,registration_date,age_group
CUST01221,60,Male,Hyderabad,Yes,No,2023-01-25,51-65
CUST01222,39,Male,Hyderabad,Yes,No,2023-03-03,36-50
CUST01223,46,Male,Bangalore,No,No,2023-06-08,36-50
CUST01224,27,Female,Chennai,No,Yes,2023-04-01,26-35
CUST01225,56,Female,Bangalore,No,No,2023-04-12,51-65
CUST01226,26,Male,Hyderabad,No,No,2023-04-06,26-35
CUST01227,47,Female,Bangalore,Yes,Yes,2023-04-28,36-50
CUST01228,33,Male,Hyderabad,Yes,No,2023-06-28,26-35
CUST01229,52,Male,Hyderabad,No,Yes,2023-03-18,51-65
CUST01230,55,Male,Hyderabad,Yes,No,2023-06-17,51-65
CUST01231,27,Male,Chennai,Yes,No,2023-01-24,26-35
CUST01232,25,Female,Hyderabad,Yes,Yes,2023-04-08,18-25
CUST01233,78,Female,Hyderabad,No,No,2023-05-22,65+
CUST01234,49,Female,Hyderabad,Yes,Yes,2023-01-15,36-50
CUST01235,58,Male,Hyderabad,No,No,2023-06-29,51-65
CUST01236,35,Male,Hyderabad,No,No,2023-01-22,26-35
CUST01237,55,Female,Chennai,Yes,Yes,2023-04-22,51-65
CUST01238,20,Female,Hyderabad,No,No,2023-05-25,18-25
CUST01239,50,Male,Bangalore,Yes,Yes,2023-05-16,36-50
CUST01240,59,Male,Hyderabad,No,No,2023-02-28,51-65
CUST01241,32,Male,Hyderabad,No,No,2023-06-27,26-35
CUST01242,57,Female,Bangalore,Yes,No,2023-03-11,51-65
CUST01243,71,Male,Hyderabad,Yes,No,2023-01-20,65+
CUST01244,39,Female,Hyderabad,Yes,Yes,2023-05-20,36-50
CUST01245,57,Male,Hyderabad,No,No,2023-02-15,51-65
CUST01246,32,Female,Hyderabad,No,Yes,2023-01-05,26-35
CUST01247,33,Male,Bangalore,Yes,No,2023-05-31,26-35
CUST01248,57,Male,Hyderabad,Yes,No,2023-04-12,51-65
CUST01249,49,Male,Bangalore,Yes,No,2023-03-18,36-50
CUST01250,69,Male,Chennai,Yes,Yes,2023-05-25,65+
CUST01251,50,Male,Hyderabad,Yes,Yes,2023-05-26,36-50
CUST01252,79,Female,Hyderabad,No,Yes,2023-06-23,65+
CUST01253,34,Female,Bangalore,No,Yes,2023-04-09,26-35
CUST01254,18,Male,Hyderabad,Yes,No,2023-06-26,18-25
CUST01255,34,Male,Hyderabad,No,Yes,2023-05-09,26-35
CUST01256,58,Female,Bangalore,Yes,No,2023-01-14,51-65
CUST01257,53,Male,Hyderabad,Yes,No,2023-04-22,51-65
CUST01258,40,Male,Bangalore,Yes,Yes,2023-01-20,36-50
CUST01259,37,Female,Bangalore,Yes,No,2023-06-04,36-50
CUST01260,32,Female,Chennai,Yes,No,2023-03-25,26-35
CUST01261,66,Male,Hyderabad,No,Yes,2023-06-12,65+
CUST01262,21,Female,Bangalore,No,Yes,2023-04-26,18-25
CUST01263,67,Female,Chennai,Yes,No,2023-02-28,65+
CUST01264,34,Female,Hyderabad,Yes,No,2023-05-22,26-35
CUST01265,23,Female,Bangalore,Yes,No,2023-04-21,18-25
CUST01266,47,Male,Bangalore,No,No,2023-06-24,36-50
CUST01267,47,Female,Chennai,Yes,No,2023-01-22,36-50
CUST01268,51,Female,Hyderabad,Yes,Yes,2023-03-05,51-65
CUST01269,22,Male,Hyderabad,Yes,Yes,2023-01-22,18-25
CUST01270,73,Female,Hyderabad,Yes,Yes,2023-02-09,65+
CUST01271,59,Female,Hyderabad,Yes,Yes,2023-06-12,51-65
CUST01272,71,Male,Chennai,Yes,No,2023-04-10,65+
CUST01273,55,Female,Chennai,No,Yes,2023-04-03,51-65
CUST01274,53,Male,Bangalore,Yes,Yes,2023-01-24,51-65
CUST01275,39,Male,Hyderabad,No,No,2023-03-20,36-50
CUST01276,35,Female,Bangalore,No,No,2023-04-03,26-35
CUST01277,19,Female,Hyderabad,Yes,No,2023-01-27,18-25
CUST01278,54,Male,Hyderabad,No,Yes,2023-01-23,51-65
CUST01279,56,Male,Bangalore,No,No,2023-04-21,51-65
CUST01280,69,Female,Hyderabad,Yes,No,2023-05-23,65+
CUST01281,39,Female,Hyderabad,Yes,Yes,2023-01-27,36-50
CUST01282,67,Male,Bangalore,Yes,Yes,2023-01-23,65+
CUST01283,62,Female,Hyderabad,Yes,No,2023-05-22,51-65
CUST01284,52,Male,Bangalore,No,No,2023-06-02,51-65
CUST01285,48,Female,Bangalore,Yes,Yes,2023-04-09,36-50
CUST01286,58,Male,Hyderabad,Yes,No,2023-03-16,51-65
CUST01287,57,Female,Chennai,Yes,No,2023-04-10,51-65
CUST01288,43,Male,Hyderabad,Yes,No,2023-05-24,36-50
CUST01289,79,Male,Chennai,No,No,2023-05-27,65+
CUST01290,24,Male,Hyderabad,Yes,No,2023-06-25,18-25
CUST01291,52,Female,Bangalore,No,No,2023-02-13,51-65
CUST01292,72,Male,Chennai,Yes,Yes,2023-03-10,65+
CUST01293,51,Female,Bangalore,No,Yes,2023-03-10,51-65
CUST01294,19,Female,Hyderabad,No,Yes,2023-02-07,18-25
CUST01295,68,Male,Hyderabad,No,No,2023-02-12,65+
CUST01296,56,Female,Hyderabad,Yes,No,2023-03-12,51-65
CUST01297,62,Female,Chennai,Yes,Yes,2023-03-18,51-65
CUST01298,49,Female,Bangalore,Yes,Yes,2023-01-20,36-50
CUST01299,42,Female,Hyderabad,No,No,2023-03-06,36-50
CUST01300,40,Male,Chennai,Yes,No,2023-06-10,36-50
CUST01301,50,Female,Hyderabad,Yes,No,2023-06-02,36-50
CUST01302,54,Male,Hyderabad,Yes,Yes,2023-04-28,51-65
CUST01303,35,Male,Chennai,Yes,No,2023-02-04,26-35
CUST01304,51,Female,Hyderabad,Yes,No,2023-01-02,51-65
CUST01305,21,Female,Hyderabad,Yes,Yes,2023-03-27,18-25
CUST01306,51,Female,Bangalore,No,No,2023-03-26,51-65
CUST01307,69,Female,Hyderabad,No,No,2023-03-27,65+
CUST01308,50,Female,Hyderabad,Yes,Yes,2023-06-16,36-50
CUST01309,36,Male,Hyderabad,Yes,No,2023-03-18,36-50
CUST01310,58,Female,Hyderabad,No,Yes,2023-06-04,51-65
CUST01311,49,Male,Hyderabad,No,No,2023-05-03,36-50
CUST01312,59,Female,Hyderabad,No,Yes,2023-02-15,51-65
CUST01313,24,Female,Hyderabad,Yes,No,2023-03-23,18-25
CUST01314,65,Female,Bangalore,No,Yes,2023-06-27,51-65
CUST01315,23,Female,Bangalore,Yes,Yes,2023-05-28,18-25
CUST01316,72,Male,Hyderabad,Yes,No,2023-03-25,65+
CUST01317,48,Female,Hyderabad,No,Yes,2023-03-13,36-50
CUST01318,52,Female,Hyderabad,No,No,2023-04-04,51-65
CUST01319,59,Male,Hyderabad,Yes,Yes,2023-05-25,51-65
CUST01320,73,Male,Hyderabad,Yes,Yes,2023-06-01,65+
CUST01321,58,Male,Hyderabad,Yes,No,2023-06-24,51-65
CUST01322,58,Male,Hyderabad,No,No,2023-04-29,51-65
CUST01323,29,Male,Hyderabad,Yes,No,2023-04-23,26-35
CUST01324,19,Female,Hyderabad,No,Yes,2023-06-27,18-25
CUST01325,35,Male,Chennai,Yes,Yes,2023-04-15,26-35
CUST01326,20,Female,Hyderabad,Yes,No,2023-02-05,18-25
CUST01327,25,Female,Chennai,No,Yes,2023-03-03,18-25
CUST01328,29,Female,Chennai,Yes,Yes,2023-06-18,26-35
CUST01329,26,Male,Bangalore,Yes,No,2023-04-19,26-35
CUST01330,58,Female,Hyderabad,No,No,2023-01-19,51-65
CUST01331,38,Female,Hyderabad,Yes,No,2023-06-03,36-50
CUST01332,44,Female,Hyderabad,Yes,Yes,2023-05-30,36-50
CUST01333,34,Female,Hyderabad,Yes,Yes,2023-05-17,26-35
CUST01334,32,Female,Hyderabad,Yes,No,2023-05-20,26-35
CUST01335,56,Male,Bangalore,Yes,No,2023-04-03,51-65
CUST01336,34,Male,Hyderabad,Yes,Yes,2023-01-28,26-35
CUST01337,51,Male,Hyderabad,Yes,Yes,2023-06-18,51-65
CUST01338,73,Female,Bangalore,Yes,No,2023-02-12,65+
CUST01339,20,Male,Chennai,Yes,No,2023-05-25,18-25
CUST01340,50,Female,Bangalore,Yes,Yes,2023-03-26,36-50
CUST01341,31,Female,Hyderabad,Yes,Yes,2023-01-28,26-35
CUST01342,60,Male,Hyderabad,Yes,Yes,2023-01-26,51-65
CUST01343,55,Female,Hyderabad,Yes,No,2023-02-26,51-65
CUST01344,63,Male,Hyderabad,No,No,2023-04-25,51-65
CUST01345,78,Female,Hyderabad,Yes,No,2023-04-11,65+
CUST01346,36,Female,Hyderabad,No,Yes,2023-06-23,36-50
CUST01347,54,Male,Bangalore,Yes,Yes,2023-03-30,51-65
CUST01348,25,Male,Hyderabad,Yes,Yes,2023-05-04,18-25
CUST01349,36,Male,Chennai,Yes,Yes,2023-03-17,36-50
CUST01350,38,Female,Bangalore,No,No,2023-01-22,36-50
CUST01351,19,Male,Bangalore,Yes,Yes,2023-02-06,18-25
CUST01352,37,Female,Hyderabad,No,Yes,2023-03-21,36-50
CUST01353,72,Female,Chennai,No,No,2023-04-27,65+
CUST01354,50,Male,Bangalore,Yes,No,2023-05-14,36-50
CUST01355,51,Female,Bangalore,No,No,2023-03-31,51-65
CUST01356,47,Female,Hyderabad,Yes,No,2023-01-25,36-50
CUST01357,43,Female,Hyderabad,Yes,Yes,2023-06-28,36-50
CUST01358,56,Female,Hyderabad,Yes,No,2023-03-23,51-65
CUST01359,65,Male,Hyderabad,Yes,Yes,2023-03-18,51-65
CUST01360,46,Male,Bangalore,No,Yes,2023-01-30,36-50
CUST01361,55,Male,Hyderabad,Yes,No,2023-03-29,51-65
CUST01362,35,Male,Bangalore,Yes,No,2023-06-23,26-35
CUST01363,47,Male,Hyderabad,Yes,Yes,2023-03-04,36-50
CUST01364,57,Male,Hyderabad,No,No,2023-05-22,51-65
CUST01365,77,Male,Hyderabad,No,No,2023-03-26,65+
CUST01366,31,Female,Hyderabad,No,No,2023-04-29,26-35
CUST01367,59,Male,Bangalore,Yes,Yes,2023-04-14,51-65
CUST01368,43,Male,Hyderabad,No,Yes,2023-02-17,36-50
CUST01369,44,Female,Hyderabad,Yes,Yes,2023-04-12,36-50
CUST01370,69,Male,Chennai,No,Yes,2023-06-07,65+
CUST01371,33,Male,Chennai,No,Yes,2023-04-26,26-35
CUST01372,50,Female,Bangalore,Yes,Yes,2023-04-10,36-50
CUST01373,22,Male,Hyderabad,No,No,2023-06-30,18-25
CUST01374,65,Male,Hyderabad,No,Yes,2023-02-22,51-65
CUST01375,63,Female,Chennai,Yes,Yes,2023-06-30,51-65
CUST01376,29,Male,Bangalore,No,No,2023-05-28,26-35
CUST01377,53,Male,Hyderabad,No,No,2023-05-18,51-65
CUST01378,51,Male,Hyderabad,No,No,2023-04-04,51-65
CUST01379,35,Female,Bangalore,Yes,No,2023-02-20,26-35
CUST01380,40,Female,Bangalore,No,No,2023-01-30,36-50
CUST01381,33,Female,Bangalore,Yes,Yes,2023-06-21,26-35
CUST01382,40,Female,Bangalore,Yes,No,2023-05-16,36-50
CUST01383,38,Female,Bangalore,No,No,2023-06-02,36-50
CUST01384,75,Female,Chennai,Yes,Yes,2023-06-06,65+
CUST01385,53,Female,Bangalore,Yes,No,2023-05-31,51-65
CUST01386,64,Male,Chennai,Yes,No,2023-03-31,51-65
CUST01387,21,Female,Hyderabad,Yes,No,2023-04-28,18-25
CUST01388,31,Male,Hyderabad,Yes,Yes,2023-06-22,26-35
CUST01389,70,Female,Hyderabad,Yes,Yes,2023-06-07,65+
CUST01390,51,Male,Hyderabad,No,Yes,2023-06-22,51-65
CUST01391,33,Male,Chennai,Yes,Yes,2023-03-22,26-35
CUST01392,41,Male,Bangalore,Yes,No,2023-03-03,36-50
CUST01393,53,Female,Hyderabad,Yes,Yes,2023-01-30,51-65
CUST01394,39,Male,Bangalore,No,Yes,2023-04-06,36-50
CUST01395,68,Male,Hyderabad,Yes,Yes,2023-05-11,65+
CUST01396,48,Female,Hyderabad,No,Yes,2023-04-18,36-50
CUST01397,50,Male,Bangalore,No,No,2023-05-28,36-50
CUST01398,55,Female,Hyderabad,Yes,No,2023-04-19,51-65
CUST01399,56,Male,Hyderabad,Yes,Yes,2023-05-05,51-65
CUST01400,33,Male,Hyderabad,Yes,Yes,2023-05-23,26-35
CUST01401,26,Male,Hyderabad,Yes,No,2023-05-06,26-35
CUST01402,48,Female,Hyderabad,No,No,2023-02-05,36-50
CUST01403,18,Male,Bangalore,No,No,2023-03-22,18-25
CUST01404,58,Female,Hyderabad,Yes,No,2023-06-08,51-65
CUST01405,52,Male,Hyderabad,Yes,Yes,2023-04-02,51-65
CUST01406,35,Male,Chennai,Yes,No,2023-05-05,26-35
CUST01407,39,Male,Bangalore,Yes,No,2023-02-19,36-50
CUST01408,51,Female,Hyderabad,Yes,No,2023-05-24,51-65
CUST01409,39,Female,Hyderabad,Yes,Yes,2023-04-15,36-50
CUST01410,41,Female,Chennai,Yes,No,2023-04-17,36-50
CUST01411,50,Female,Hyderabad,Yes,Yes,2023-05-06,36-50
CUST01412,49,Male,Hyderabad,Yes,Yes,2023-01-22,36-50
CUST01413,57,Male,Bangalore,Yes,No,2023-02-26,51-65
CUST01414,55,Female,Hyderabad,No,Yes,2023-01-09,51-65
CUST01415,37,Female,Hyderabad,Yes,No,2023-02-27,36-50
CUST01416,65,Female,Bangalore,Yes,No,2023-02-13,51-65
CUST01417,51,Female,Bangalore,Yes,Yes,2023-05-25,51-65
CUST01418,22,Female,Bangalore,No,No,2023-05-21,18-25
CUST01419,47,Male,Hyderabad,Yes,Yes,2023-05-27,36-50
CUST01420,36,Male,Bangalore,Yes,Yes,2023-03-10,36-50
CUST01421,72,Female,Hyderabad,Yes,Yes,2023-05-19,65+
CUST01422,40,Male,Chennai,Yes,No,2023-04-23,36-50
CUST01423,26,Male,Hyderabad,No,No,2023-04-19,26-35
CUST01424,29,Male,Hyderabad,Yes,No,2023-06-17,26-35
CUST01425,48,Male,Hyderabad,No,Yes,2023-03-18,36-50
CUST01426,43,Male,Bangalore,Yes,Yes,2023-04-26,36-50
CUST01427,46,Female,Hyderabad,No,Yes,2023-03-31,36-50
CUST01428,60,Male,Hyderabad,No,No,2023-04-23,51-65
CUST01429,51,Male,Bangalore,No,No,2023-03-02,51-65
CUST01430,22,Male,Hyderabad,Yes,No,2023-05-31,18-25
CUST01431,49,Female,Hyderabad,No,Yes,2023-06-06,36-50
CUST01432,73,Female,Hyderabad,No,No,2023-02-12,65+
CUST01433,49,Male,Hyderabad,Yes,No,2023-02-22,36-50
CUST01434,34,Male,Bangalore,Yes,No,2023-01-16,26-35
CUST01435,60,Female,Bangalore,No,No,2023-05-17,51-65
CUST01436,57,Female,Chennai,Yes,Yes,2023-06-02,51-65
CUST01437,20,Male,Hyderabad,No,Yes,2023-03-24,18-25
CUST01438,41,Female,Chennai,No,No,2023-03-16,36-50
CUST01439,53,Female,Hyderabad,Yes,No,2023-05-12,51-65
CUST01440,76,Male,Hyderabad,Yes,No,2023-02-04,65+
CUST01441,55,Female,Bangalore,Yes,No,2023-01-16,51-65
CUST01442,47,Female,Hyderabad,No,No,2023-06-17,36-50
CUST01443,23,Male,Hyderabad,Yes,Yes,2023-06-29,18-25
CUST01444,36,Male,Hyderabad,Yes,Yes,2023-03-05,36-50
CUST01445,56,Male,Hyderabad,Yes,No,2023-03-24,51-65
CUST01446,58,Male,Hyderabad,No,No,2023-06-23,51-65
CUST01447,38,Female,Hyderabad,Yes,No,2023-05-06,36-50
CUST01448,53,Male,Bangalore,Yes,Yes,2023-05-28,51-65
CUST01449,70,Female,Bangalore,Yes,Yes,2023-06-10,65+
CUST01450,38,Female,Chennai,No,No,2023-04-07,36-50
CUST01451,35,Female,Hyderabad,Yes,Yes,2023-01-20,26-35
CUST01452,27,Male,Chennai,Yes,No,2023-04-14,26-35
CUST01453,42,Female,Chennai,No,Yes,2023-06-27,36-50
CUST01454,20,Female,Hyderabad,Yes,No,2023-04-27,18-25
CUST01455,57,Female,Hyderabad,Yes,Yes,2023-03-25,51-65
CUST01456,57,Male,Hyderabad,Yes,Yes,2023-01-24,51-65
CUST01457,23,Female,Hyderabad,Yes,Yes,2023-06-12,18-25
CUST01458,54,Female,Bangalore,Yes,Yes,2023-01-17,51-65
CUST01459,35,Female,Bangalore,No,No,2023-02-25,26-35
CUST01460,48,Female,Bangalore,Yes,No,2023-02-24,36-50
CUST01461,34,Female,Bangalore,Yes,No,2023-03-10,26-35
CUST01462,49,Female,Hyderabad,No,No,2023-03-14,36-50
CUST01463,54,Female,Chennai,Yes,No,2023-05-21,51-65
CUST01464,31,Male,Hyderabad,Yes,Yes,2023-05-25,26-35
CUST01465,52,Female,Chennai,Yes,No,2023-03-29,51-65
CUST01466,69,Male,Bangalore,No,No,2023-01-12,65+
CUST01467,69,Male,Hyderabad,Yes,Yes,2023-06-10,65+
CUST01468,32,Female,Hyderabad,No,No,2023-01-05,26-35
CUST01469,69,Male,Hyderabad,No,Yes,2023-02-10,65+
CUST01470,74,Female,Hyderabad,Yes,No,2023-04-27,65+
CUST01471,35,Male,Bangalore,Yes,Yes,2023-04-20,26-35
CUST01472,50,Male,Chennai,Yes,No,2023-06-26,36-50
CUST01473,43,Male,Hyderabad,Yes,Yes,2023-06-16,36-50
CUST01474,52,Female,Hyderabad,No,No,2023-02-10,51-65
CUST01475,55,Female,Bangalore,No,No,2023-01-24,51-65
CUST01476,57,Female,Bangalore,Yes,Yes,2023-03-06,51-65
CUST01477,53,Male,Chennai,Yes,No,2023-04-06,51-65
CUST01478,73,Male,Chennai,Yes,Yes,2023-01-14,65+
CUST01479,27,Female,Hyderabad,Yes,No,2023-06-10,26-35
CUST01480,65,Female,Chennai,Yes,Yes,2023-06-29,51-65
CUST01481,25,Male,Bangalore,Yes,Yes,2023-04-20,18-25
CUST01482,42,Male,Hyderabad,Yes,Yes,2023-06-30,36-50
CUST01483,56,Male,Bangalore,Yes,Yes,2023-01-01,51-65
CUST01484,60,Male,Chennai,Yes,No,2023-05-03,51-65
CUST01485,27,Male,Chennai,Yes,No,2023-02-03,26-35
CUST01486,38,Male,Hyderabad,No,No,2023-05-13,36-50
CUST01487,74,Female,Bangalore,Yes,Yes,2023-01-03,65+
CUST01488,56,Male,Bangalore,No,Yes,2023-06-28,51-65
CUST01489,51,Female,Hyderabad,Yes,Yes,2023-01-31,51-65
CUST01490,24,Female,Hyderabad,Yes,Yes,2023-06-27,18-25
CUST01491,39,Male,Hyderabad,Yes,Yes,2023-05-03,36-50
CUST01492,49,Male,Hyderabad,Yes,Yes,2023-02-28,36-50
CUST01493,59,Female,Hyderabad,Yes,Yes,2023-01-23,51-65
CUST01494,73,Male,Chennai,Yes,No,2023-01-27,65+
CUST01495,64,Female,Bangalore,Yes,No,2023-04-05,51-65
CUST01496,23,Female,Bangalore,Yes,Yes,2023-02-05,18-25
CUST01497,32,Female,Bangalore,Yes,Yes,2023-02-04,26-35
CUST01498,67,Male,Bangalore,No,No,2023-01-18,65+
CUST01499,52,Male,Bangalore,No,Yes,2023-06-06,51-65
CUST01500,78,Male,Hyderabad,Yes,No,2023-04-23,65+
CUST01501,42,Female,Bangalore,Yes,No,2023-02-24,36-50
CUST01502,78,Male,Chennai,Yes,Yes,2023-04-16,65+
CUST01503,53,Female,Hyderabad,Yes,No,2023-02-25,51-65
CUST01504,18,Male,Bangalore,No,No,2023-01-26,18-25
CUST01505,58,Male,Chennai,Yes,Yes,2023-02-01,51-65
CUST01506,63,Female,Hyderabad,No,No,2023-03-31,51-65
CUST01507,20,Female,Hyderabad,Yes,Yes,2023-03-22,18-25
CUST01508,51,Male,Hyderabad,No,Yes,2023-03-05,51-65
CUST01509,71,Female,Chennai,Yes,Yes,2023-06-15,65+
CUST01510,31,Male,Chennai,Yes,Yes,2023-03-05,26-35
CUST01511,44,Female,Hyderabad,Yes,No,2023-06-26,36-50
CUST01512,18,Male,Bangalore,Yes,No,2023-06-18,18-25
CUST01513,65,Female,Chennai,No,Yes,2023-02-22,51-65
CUST01514,24,Male,Chennai,Yes,Yes,2023-04-11,18-25
CUST01515,39,Female,Hyderabad,Yes,No,2023-06-15,36-50
CUST01516,54,Male,Hyderabad,No,No,2023-03-03,51-65
CUST01517,37,Female,Hyderabad,Yes,Yes,2023-04-09,36-50
CUST01518,49,Male,Hyderabad,Yes,No,2023-03-03,36-50
CUST01519,38,Female,Hyderabad,Yes,Yes,2023-06-13,36-50
CUST01520,52,Male,Hyderabad,Yes,No,2023-05-16,51-65
CUST01521,47,Male,Bangalore,No,No,2023-04-03,36-50
CUST01522,48,Female,Hyderabad,Yes,Yes,2023-02-03,36-50
CUST01523,37,Female,Chennai,No,No,2023-05-26,36-50
CUST01524,54,Female,Hyderabad,No,Yes,2023-04-04,51-65
CUST01525,41,Male,Bangalore,Yes,No,2023-05-01,36-50
CUST01526,40,Male,Bangalore,No,No,2023-01-05,36-50
CUST01527,34,Male,Hyderabad,Yes,Yes,2023-01-04,26-35
CUST01528,43,Female,Bangalore,No,No,2023-02-25,36-50
CUST01529,72,Male,Bangalore,Yes,Yes,2023-01-16,65+
CUST01530,43,Female,Hyderabad,Yes,Yes,2023-05-10,36-50
CUST01531,20,Female,Hyderabad,Yes,No,2023-06-10,18-25
CUST01532,42,Female,Bangalore,Yes,No,2023-04-19,36-50
CUST01533,72,Female,Chennai,No,Yes,2023-01-22,65+
CUST01534,29,Male,Bangalore,Yes,Yes,2023-03-13,26-35
CUST01535,49,Male,Bangalore,Yes,Yes,2023-03-21,36-50
CUST01536,20,Male,Hyderabad,Yes,Yes,2023-05-11,18-25
CUST01537,55,Male,Hyderabad,Yes,No,2023-02-09,51-65
CUST01538,31,Female,Hyderabad,Yes,Yes,2023-04-11,26-35
CUST01539,39,Male,Chennai,Yes,No,2023-03-21,36-50
CUST01540,41,Female,Chennai,Yes,No,2023-03-03,36-50
CUST01541,51,Male,Chennai,No,No,2023-03-04,51-65
CUST01542,27,Male,Hyderabad,No,Yes,2023-04-22,26-35
CUST01543,68,Male,Hyderabad,Yes,Yes,2023-04-27,65+
CUST01544,25,Male,Bangalore,Yes,Yes,2023-03-21,18-25
CUST01545,18,Male,Chennai,No,Yes,2023-01-31,18-25
CUST01546,19,Male,Bangalore,No,Yes,2023-02-05,18-25
CUST01547,44,Male,Chennai,No,Yes,2023-02-11,36-50
CUST01548,40,Female,Hyderabad,Yes,No,2023-03-30,36-50
CUST01549,19,Female,Chennai,Yes,No,2023-02-12,18-25
CUST01550,23,Female,Bangalore,Yes,Yes,2023-02-02,18-25
CUST01551,24,Female,Hyderabad,Yes,No,2023-01-31,18-25
CUST01552,50,Male,Hyderabad,No,Yes,2023-03-27,36-50
CUST01553,63,Female,Bangalore,Yes,Yes,2023-03-11,51-65
CUST01554,39,Male,Hyderabad,Yes,Yes,2023-03-09,36-50
CUST01555,68,Male,Hyderabad,Yes,Yes,2023-05-08,65+
CUST01556,54,Female,Hyderabad,No,No,2023-05-11,51-65
CUST01557,76,Female,Hyderabad,No,Yes,2023-01-15,65+
CUST01558,54,Female,Chennai,No,No,2023-05-26,51-65
CUST01559,34,Male,Hyderabad,Yes,No,2023-04-05,26-35
CUST01560,48,Male,Hyderabad,No,No,2023-03-07,36-50
CUST01561,41,Male,Hyderabad,Yes,Yes,2023-05-27,36-50
CUST01562,47,Male,Hyderabad,Yes,No,2023-02-28,36-50
CUST01563,65,Male,Hyderabad,Yes,No,2023-01-12,51-65
CUST01564,74,Male,Bangalore,Yes,Yes,2023-03-04,65+
CUST01565,59,Male,Hyderabad,Yes,No,2023-05-01,51-65
CUST01566,26,Female,Hyderabad,Yes,Yes,2023-04-09,26-35
CUST01567,25,Male,Hyderabad,Yes,Yes,2023-02-15,18-25
CUST01568,59,Male,Chennai,No,No,2023-05-22,51-65
CUST01569,48,Female,Bangalore,No,No,2023-02-27,36-50
CUST01570,67,Female,Bangalore,No,No,2023-03-05,65+
CUST01571,21,Female,Bangalore,No,No,2023-03-23,18-25
CUST01572,38,Female,Hyderabad,Yes,No,2023-01-20,36-50
CUST01573,68,Female,Bangalore,No,No,2023-01-31,65+
CUST01574,40,Male,Bangalore,Yes,Yes,2023-02-15,36-50
CUST01575,57,Male,Bangalore,Yes,Yes,2023-05-13,51-65
CUST01576,77,Male,Hyderabad,Yes,Yes,2023-04-13,65+
CUST01577,65,Male,Hyderabad,No,Yes,2023-04-30,51-65
CUST01578,78,Female,Bangalore,Yes,Yes,2023-03-21,65+
CUST01579,68,Female,Hyderabad,Yes,Yes,2023-01-23,65+
CUST01580,33,Female,Bangalore,Yes,Yes,2023-01-03,26-35
CUST01581,73,Female,Hyderabad,Yes,No,2023-02-21,65+
CUST01582,72,Female,Bangalore,Yes,No,2023-05-25,65+
CUST01583,55,Female,Hyderabad,No,No,2023-06-09,51-65
CUST01584,73,Male,Hyderabad,No,No,2023-04-29,65+
CUST01585,47,Female,Hyderabad,No,No,2023-06-01,36-50
CUST01586,52,Female,Bangalore,Yes,No,2023-02-20,51-65
CUST01587,57,Male,Hyderabad,Yes,No,2023-02-08,51-65
CUST01588,44,Male,Chennai,Yes,Yes,2023-04-15,36-50
CUST01589,52,Male,Hyderabad,No,No,2023-03-01,51-65
CUST01590,63,Female,Chennai,Yes,No,2023-06-12,51-65
CUST01591,27,Male,Hyderabad,No,Yes,2023-03-27,26-35
CUST01592,47,Male,Hyderabad,No,Yes,2023-06-18,36-50
CUST01593,68,Female,Bangalore,Yes,No,2023-03-20,65+
CUST01594,43,Male,Bangalore,No,Yes,2023-02-22,36-50
CUST01595,77,Male,Hyderabad,Yes,No,2023-04-18,65+
CUST01596,57,Female,Hyderabad,Yes,No,2023-01-16,51-65
CUST01597,55,Male,Bangalore,Yes,No,2023-03-13,51-65
CUST01598,40,Male,Hyderabad,No,Yes,2023-01-12,36-50
CUST01599,52,Male,Hyderabad,Yes,Yes,2023-05-14,51-65
CUST01600,68,Female,Hyderabad,Yes,No,2023-06-29,65+
CUST01601,23,Female,Bangalore,No,Yes,2023-04-28,18-25
CUST01602,73,Male,Chennai,No,No,2023-05-29,65+
CUST01603,42,Male,Hyderabad,No,Yes,2023-05-10,36-50
CUST01604,52,Male,Bangalore,No,Yes,2023-06-13,51-65
CUST01605,51,Female,Chennai,No,No,2023-01-20,51-65
CUST01606,34,Male,Hyderabad,Yes,No,2023-04-22,26-35
CUST01607,58,Male,Chennai,Yes,No,2023-03-02,51-65
CUST01608,52,Female,Chennai,Yes,Yes,2023-03-08,51-65
CUST01609,33,Female,Bangalore,No,Yes,2023-04-11,26-35
CUST01610,25,Female,Chennai,No,No,2023-03-23,18-25
CUST01611,55,Female,Hyderabad,Yes,No,2023-03-11,51-65
CUST01612,35,Male,Chennai,Yes,Yes,2023-01-20,26-35
CUST01613,57,Male,Hyderabad,Yes,No,2023-02-04,51-65
CUST01614,26,Male,Chennai,No,Yes,2023-02-09,26-35
CUST01615,57,Male,Hyderabad,Yes,No,2023-02-12,51-65
CUST01616,51,Female,Hyderabad,Yes,Yes,2023-04-30,51-65
CUST01617,26,Female,Hyderabad,No,No,2023-04-15,26-35
CUST01618,24,Male,Hyderabad,Yes,No,2023-05-18,18-25
CUST01619,27,Female,Hyderabad,No,No,2023-02-23,26-35
CUST01620,35,Female,Hyderabad,Yes,Yes,2023-03-20,26-35
CUST01621,49,Female,Hyderabad,Yes,No,2023-03-09,36-50
CUST01622,36,Male,Hyderabad,No,Yes,2023-01-24,36-50
CUST01623,50,Male,Chennai,Yes,Yes,2023-06-25,36-50
CUST01624,34,Female,Bangalore,Yes,Yes,2023-06-30,26-35
CUST01625,66,Male,Chennai,No,No,2023-02-25,65+
