customer_id,age,gender,city,repeat_customer,loyalty_member,registration_date
CUST01374,65,Male,Hyderabad,No,Yes,2023-02-22
CUST01375,63,Female,Chennai,Yes,Yes,2023-06-30
CUST01376,29,Male,Bangalore,No,No,2023-05-28
CUST01377,53,Male,Hyderabad,No,No,2023-05-18
CUST01378,51,Male,Hyderabad,No,No,2023-04-04
CUST01379,35,Female,Bangalore,Yes,No,2023-02-20
CUST01380,40,Female,Bangalore,No,No,2023-01-30
CUST01381,33,Female,Bangalore,Yes,Yes,2023-06-21
CUST01382,40,Female,Bangalore,Yes,No,2023-05-16
CUST01383,38,Female,Bangalore,No,No,2023-06-02
CUST01384,75,Female,Chennai,Yes,Yes,2023-06-06
CUST01385,53,Female,Bangalore,Yes,No,2023-05-31
CUST01386,64,Male,Chennai,Yes,No,2023-03-31
CUST01387,21,Female,Hyderabad,Yes,No,2023-04-28
CUST01388,31,Male,Hyderabad,Yes,Yes,2023-06-22
CUST01389,70,Female,Hyderabad,Yes,Yes,2023-06-07
CUST01390,51,Male,Hyderabad,No,Yes,2023-06-22
CUST01391,33,Male,Chennai,Yes,Yes,2023-03-22
CUST01392,41,Male,Bangalore,Yes,No,2023-03-03
CUST01393,53,Female,Hyderabad,Yes,Yes,2023-01-30
CUST01394,39,Male,Bangalore,No,Yes,2023-04-06
CUST01395,68,Male,Hyderabad,Yes,Yes,2023-05-11
CUST01396,48,Female,Hyderabad,No,Yes,2023-04-18
CUST01397,50,Male,Bangalore,No,No,2023-05-28
CUST01398,55,Female,Hyderabad,Yes,No,2023-04-19
CUST01399,56,Male,Hyderabad,Yes,Yes,2023-05-05
CUST01400,33,Male,Hyderabad,Yes,Yes,2023-05-23
CUST01401,26,Male,Hyderabad,Yes,No,2023-05-06
CUST01402,48,Female,Hyderabad,No,No,2023-02-05
CUST01403,18,Male,Bangalore,No,No,2023-03-22
CUST01404,58,Female,Hyderabad,Yes,No,2023-06-08
CUST01405,52,Male,Hyderabad,Yes,Yes,2023-04-02
CUST01406,35,Male,Chennai,Yes,No,2023-05-05
CUST01407,39,Male,Bangalore,Yes,No,2023-02-19
CUST01408,51,Female,Hyderabad,Yes,No,2023-05-24
CUST01409,39,Female,Hyderabad,Yes,Yes,2023-04-15
CUST01410,41,Female,Chennai,Yes,No,2023-04-17
CUST01411,50,Female,Hyderabad,Yes,Yes,2023-05-06
CUST01412,49,Male,Hyderabad,Yes,Yes,2023-01-22
CUST01413,57,Male,Bangalore,Yes,No,2023-02-26
CUST01414,55,Female,Hyderabad,No,Yes,2023-01-09
CUST01415,37,Female,Hyderabad,Yes,No,2023-02-27
CUST01416,65,Female,Bangalore,Yes,No,2023-02-13
CUST01417,51,Female,Bangalore,Yes,Yes,2023-05-25
CUST01418,22,Female,Bangalore,No,No,2023-05-21
CUST01419,47,Male,Hyderabad,Yes,Yes,2023-05-27
CUST01420,36,Male,Bangalore,Yes,Yes,2023-03-10
CUST01421,72,Female,Hyderabad,Yes,Yes,2023-05-19
CUST01422,40,Male,Chennai,Yes,No,2023-04-23
CUST01423,26,Male,Hyderabad,No,No,2023-04-19
CUST01424,29,Male,Hyderabad,Yes,No,2023-06-17
CUST01425,48,Male,Hyderabad,No,Yes,2023-03-18
CUST01426,43,Male,Bangalore,Yes,Yes,2023-04-26
CUST01427,46,Female,Hyderabad,No,Yes,2023-03-31
CUST01428,60,Male,Hyderabad,No,No,2023-04-23
CUST01429,51,Male,Bangalore,No,No,2023-03-02
CUST01430,22,Male,Hyderabad,Yes,No,2023-05-31
CUST01431,49,Female,Hyderabad,No,Yes,2023-06-06
CUST01432,73,Female,Hyderabad,No,No,2023-02-12
CUST01433,49,Male,Hyderabad,Yes,No,2023-02-22
CUST01434,34,Male,Bangalore,Yes,No,2023-01-16
CUST01435,60,Female,Bangalore,No,No,2023-05-17
CUST01436,57,Female,Chennai,Yes,Yes,2023-06-02
CUST01437,20,Male,Hyderabad,No,Yes,2023-03-24
CUST01438,41,Female,Chennai,No,No,2023-03-16
CUST01439,53,Female,Hyderabad,Yes,No,2023-05-12
CUST01440,76,Male,Hyderabad,Yes,No,2023-02-04
CUST01441,55,Female,Bangalore,Yes,No,2023-01-16
CUST01442,47,Female,Hyderabad,No,No,2023-06-17
CUST01443,23,Male,Hyderabad,Yes,Yes,2023-06-29
CUST01444,36,Male,Hyderabad,Yes,Yes,2023-03-05
CUST01445,56,Male,Hyderabad,Yes,No,2023-03-24
CUST01446,58,Male,Hyderabad,No,No,2023-06-23
CUST01447,38,Female,Hyderabad,Yes,No,2023-05-06
CUST01448,53,Male,Bangalore,Yes,Yes,2023-05-28
CUST01449,70,Female,Bangalore,Yes,Yes,2023-06-10
CUST01450,38,Female,Chennai,No,No,2023-04-07
CUST01451,35,Female,Hyderabad,Yes,Yes,2023-01-20
CUST01452,27,Male,Chennai,Yes,No,2023-04-14
CUST01453,42,Female,Chennai,No,Yes,2023-06-27
CUST01454,20,Female,Hyderabad,Yes,No,2023-04-27
CUST01455,57,Female,Hyderabad,Yes,Yes,2023-03-25
CUST01456,57,Male,Hyderabad,Yes,Yes,2023-01-24
CUST01457,23,Female,Hyderabad,Yes,Yes,2023-06-12
CUST01458,54,Female,Bangalore,Yes,Yes,2023-01-17
CUST01459,35,Female,Bangalore,No,No,2023-02-25
CUST01460,48,Female,Bangalore,Yes,No,2023-02-24
CUST01461,34,Female,Bangalore,Yes,No,2023-03-10
CUST01462,49,Female,Hyderabad,No,No,2023-03-14
CUST01463,54,Female,Chennai,Yes,No,2023-05-21
CUST01464,31,Male,Hyderabad,Yes,Yes,2023-05-25
CUST01465,52,Female,Chennai,Yes,No,2023-03-29
CUST01466,69,Male,Bangalore,No,No,2023-01-12
CUST01467,69,Male,Hyderabad,Yes,Yes,2023-06-10
CUST01468,32,Female,Hyderabad,No,No,2023-01-05
CUST01469,69,Male,Hyderabad,No,Yes,2023-02-10
CUST01470,74,Female,Hyderabad,Yes,No,2023-04-27
CUST01471,35,Male,Bangalore,Yes,Yes,2023-04-20
CUST01472,50,Male,Chennai,Yes,No,2023-06-26
CUST01473,43,Male,Hyderabad,Yes,Yes,2023-06-16
CUST01474,52,Female,Hyderabad,No,No,2023-02-10
CUST01475,55,Female,Bangalore,No,No,2023-01-24
CUST01476,57,Female,Bangalore,Yes,Yes,2023-03-06
CUST01477,53,Male,Chennai,Yes,No,2023-04-06
CUST01478,73,Male,Chennai,Yes,Yes,2023-01-14
CUST01479,27,Female,Hyderabad,Yes,No,2023-06-10
CUST01480,65,Female,Chennai,Yes,Yes,2023-06-29
CUST01481,25,Male,Bangalore,Yes,Yes,2023-04-20
CUST01482,42,Male,Hyderabad,Yes,Yes,2023-06-30
CUST01483,56,Male,Bangalore,Yes,Yes,2023-01-01
CUST01484,60,Male,Chennai,Yes,No,2023-05-03
CUST01485,27,Male,Chennai,Yes,No,2023-02-03
CUST01486,38,Male,Hyderabad,No,No,2023-05-13
CUST01487,74,Female,Bangalore,Yes,Yes,2023-01-03
CUST01488,56,Male,Bangalore,No,Yes,2023-06-28
CUST01489,51,Female,Hyderabad,Yes,Yes,2023-01-31
CUST01490,24,Female,Hyderabad,Yes,Yes,2023-06-27
CUST01491,39,Male,Hyderabad,Yes,Yes,2023-05-03
CUST01492,49,Male,Hyderabad,Yes,Yes,2023-02-28
CUST01493,59,Female,Hyderabad,Yes,Yes,2023-01-23
CUST01494,73,Male,Chennai,Yes,No,2023-01-27
CUST01495,64,Female,Bangalore,Yes,No,2023-04-05
CUST01496,23,Female,Bangalore,Yes,Yes,2023-02-05
CUST01497,32,Female,Bangalore,Yes,Yes,2023-02-04
CUST01498,67,Male,Bangalore,No,No,2023-01-18
CUST01499,52,Male,Bangalore,No,Yes,2023-06-06
CUST01500,78,Male,Hyderabad,Yes,No,2023-04-23
CUST01501,42,Female,Bangalore,Yes,No,2023-02-24
CUST01502,78,Male,Chennai,Yes,Yes,2023-04-16
CUST01503,53,Female,Hyderabad,Yes,No,2023-02-25
CUST01504,18,Male,Bangalore,No,No,2023-01-26
CUST01505,58,Male,Chennai,Yes,Yes,2023-02-01
CUST01506,63,Female,Hyderabad,No,No,2023-03-31
CUST01507,20,Female,Hyderabad,Yes,Yes,2023-03-22
CUST01508,51,Male,Hyderabad,No,Yes,2023-03-05
CUST01509,71,Female,Chennai,Yes,Yes,2023-06-15
CUST01510,31,Male,Chennai,Yes,Yes,2023-03-05
CUST01511,44,Female,Hyderabad,Yes,No,2023-06-26
CUST01512,18,Male,Bangalore,Yes,No,2023-06-18
CUST01513,65,Female,Chennai,No,Yes,2023-02-22
CUST01514,24,Male,Chennai,Yes,Yes,2023-04-11
CUST01515,39,Female,Hyderabad,Yes,No,2023-06-15
CUST01516,54,Male,Hyderabad,No,No,2023-03-03
CUST01517,37,Female,Hyderabad,Yes,Yes,2023-04-09
CUST01518,49,Male,Hyderabad,Yes,No,2023-03-03
CUST01519,38,Female,Hyderabad,Yes,Yes,2023-06-13
CUST01520,52,Male,Hyderabad,Yes,No,2023-05-16
CUST01521,47,Male,Bangalore,No,No,2023-04-03
CUST01522,48,Female,Hyderabad,Yes,Yes,2023-02-03
CUST01523,37,Female,Chennai,No,No,2023-05-26
CUST01524,54,Female,Hyderabad,No,Yes,2023-04-04
CUST01525,41,Male,Bangalore,Yes,No,2023-05-01
CUST01526,40,Male,Bangalore,No,No,2023-01-05
CUST01527,34,Male,Hyderabad,Yes,Yes,2023-01-04
CUST01528,43,Female,Bangalore,No,No,2023-02-25
CUST01529,72,Male,Bangalore,Yes,Yes,2023-01-16
CUST01530,43,Female,Hyderabad,Yes,Yes,2023-05-10
CUST01531,20,Female,Hyderabad,Yes,No,2023-06-10
CUST01532,42,Female,Bangalore,Yes,No,2023-04-19
CUST01533,72,Female,Chennai,No,Yes,2023-01-22
CUST01534,29,Male,Bangalore,Yes,Yes,2023-03-13
CUST01535,49,Male,Bangalore,Yes,Yes,2023-03-21
CUST01536,20,Male,Hyderabad,Yes,Yes,2023-05-11
CUST01537,55,Male,Hyderabad,Yes,No,2023-02-09
CUST01538,31,Female,Hyderabad,Yes,Yes,2023-04-11
CUST01539,39,Male,Chennai,Yes,No,2023-03-21
CUST01540,41,Female,Chennai,Yes,No,2023-03-03
CUST01541,51,Male,Chennai,No,No,2023-03-04
CUST01542,27,Male,Hyderabad,No,Yes,2023-04-22
CUST01543,68,Male,Hyderabad,Yes,Yes,2023-04-27
CUST01544,25,Male,Bangalore,Yes,Yes,2023-03-21
CUST01545,18,Male,Chennai,No,Yes,2023-01-31
CUST01546,19,Male,Bangalore,No,Yes,2023-02-05
CUST01547,44,Male,Chennai,No,Yes,2023-02-11
CUST01548,40,Female,Hyderabad,Yes,No,2023-03-30
CUST01549,19,Female,Chennai,Yes,No,2023-02-12
CUST01550,23,Female,Bangalore,Yes,Yes,2023-02-02
CUST01551,24,Female,Hyderabad,Yes,No,2023-01-31
CUST01552,50,Male,Hyderabad,No,Yes,2023-03-27
CUST01553,63,Female,Bangalore,Yes,Yes,2023-03-11
CUST01554,39,Male,Hyderabad,Yes,Yes,2023-03-09
CUST01555,68,Male,Hyderabad,Yes,Yes,2023-05-08
CUST01556,54,Female,Hyderabad,No,No,2023-05-11
CUST01557,76,Female,Hyderabad,No,Yes,2023-01-15
CUST01558,54,Female,Chennai,No,No,2023-05-26
CUST01559,34,Male,Hyderabad,Yes,No,2023-04-05
CUST01560,48,Male,Hyderabad,No,No,2023-03-07
CUST01561,41,Male,Hyderabad,Yes,Yes,2023-05-27
CUST01562,47,Male,Hyderabad,Yes,No,2023-02-28
CUST01563,65,Male,Hyderabad,Yes,No,2023-01-12
CUST01564,74,Male,Bangalore,Yes,Yes,2023-03-04
CUST01565,59,Male,Hyderabad,Yes,No,2023-05-01
CUST01566,26,Female,Hyderabad,Yes,Yes,2023-04-09
CUST01567,25,Male,Hyderabad,Yes,Yes,2023-02-15
CUST01568,59,Male,Chennai,No,No,2023-05-22
CUST01569,48,Female,Bangalore,No,No,2023-02-27
CUST01570,67,Female,Bangalore,No,No,2023-03-05
CUST01571,21,Female,Bangalore,No,No,2023-03-23
CUST01572,38,Female,Hyderabad,Yes,No,2023-01-20
CUST01573,68,Female,Bangalore,No,No,2023-01-31
CUST01574,40,Male,Bangalore,Yes,Yes,2023-02-15
CUST01575,57,Male,Bangalore,Yes,Yes,2023-05-13
CUST01576,77,Male,Hyderabad,Yes,Yes,2023-04-13
CUST01577,65,Male,Hyderabad,No,Yes,2023-04-30
CUST01578,78,Female,Bangalore,Yes,Yes,2023-03-21
CUST01579,68,Female,Hyderabad,Yes,Yes,2023-01-23
CUST01580,33,Female,Bangalore,Yes,Yes,2023-01-03
CUST01581,73,Female,Hyderabad,Yes,No,2023-02-21
CUST01582,72,Female,Bangalore,Yes,No,2023-05-25
CUST01583,55,Female,Hyderabad,No,No,2023-06-09
CUST01584,73,Male,Hyderabad,No,No,2023-04-29
CUST01585,47,Female,Hyderabad,No,No,2023-06-01
CUST01586,52,Female,Bangalore,Yes,No,2023-02-20
CUST01587,57,Male,Hyderabad,Yes,No,2023-02-08
CUST01588,44,Male,Chennai,Yes,Yes,2023-04-15
CUST01589,52,Male,Hyderabad,No,No,2023-03-01
CUST01590,63,Female,Chennai,Yes,No,2023-06-12
CUST01591,27,Male,Hyderabad,No,Yes,2023-03-27
CUST01592,47,Male,Hyderabad,No,Yes,2023-06-18
CUST01593,68,Female,Bangalore,Yes,No,2023-03-20
CUST01594,43,Male,Bangalore,No,Yes,2023-02-22
CUST01595,77,Male,Hyderabad,Yes,No,2023-04-18
CUST01596,57,Female,Hyderabad,Yes,No,2023-01-16
CUST01597,55,Male,Bangalore,Yes,No,2023-03-13
CUST01598,40,Male,Hyderabad,No,Yes,2023-01-12
CUST01599,52,Male,Hyderabad,Yes,Yes,2023-05-14
CUST01600,68,Female,Hyderabad,Yes,No,2023-06-29
CUST01601,23,Female,Bangalore,No,Yes,2023-04-28
CUST01602,73,Male,Chennai,No,No,2023-05-29
CUST01603,42,Male,Hyderabad,No,Yes,2023-05-10
CUST01604,52,Male,Bangalore,No,Yes,2023-06-13
CUST01605,51,Female,Chennai,No,No,2023-01-20
CUST01606,34,Male,Hyderabad,Yes,No,2023-04-22
CUST01607,58,Male,Chennai,Yes,No,2023-03-02
CUST01608,52,Female,Chennai,Yes,Yes,2023-03-08
CUST01609,33,Female,Bangalore,No,Yes,2023-04-11
CUST01610,25,Female,Chennai,No,No,2023-03-23
CUST01611,55,Female,Hyderabad,Yes,No,2023-03-11
CUST01612,35,Male,Chennai,Yes,Yes,2023-01-20
CUST01613,57,Male,Hyderabad,Yes,No,2023-02-04
CUST01614,26,Male,Chennai,No,Yes,2023-02-09
CUST01615,57,Male,Hyderabad,Yes,No,2023-02-12
CUST01616,51,Female,Hyderabad,Yes,Yes,2023-04-30
CUST01617,26,Female,Hyderabad,No,No,2023-04-15
CUST01618,24,Male,Hyderabad,Yes,No,2023-05-18
CUST01619,27,Female,Hyderabad,No,No,2023-02-23
CUST01620,35,Female,Hyderabad,Yes,Yes,2023-03-20
CUST01621,49,Female,Hyderabad,Yes,No,2023-03-09
CUST01622,36,Male,Hyderabad,No,Yes,2023-01-24
CUST01623,50,Male,Chennai,Yes,Yes,2023-06-25
CUST01624,34,Female,Bangalore,Yes,Yes,2023-06-30
CUST01625,66,Male,Chennai,No,No,2023-02-25
CUST01626,50,Female,Hyderabad,Yes,Yes,2023-02-07
CUST01627,51,Male,Hyderabad,Yes,No,2023-03-05
CUST01628,48,Female,Bangalore,Yes,No,2023-04-12
CUST01629,61,Male,Hyderabad,Yes,No,2023-06-23
CUST01630,44,Female,Hyderabad,Yes,Yes,2023-03-08
CUST01631,25,Male,Hyderabad,Yes,No,2023-01-08
CUST01632,48,Female,Hyderabad,Yes,No,2023-04-26
CUST01633,48,Male,Bangalore,Yes,Yes,2023-01-25
CUST01634,67,Female,Hyderabad,No,No,2023-01-27
CUST01635,54,Male,Bangalore,No,No,2023-02-01
CUST01636,29,Male,Hyderabad,Yes,No,2023-01-16
CUST01637,40,Male,Hyderabad,No,No,2023-02-03
CUST01638,25,Male,Bangalore,Yes,No,2023-04-13
CUST01639,35,Female,Hyderabad,No,Yes,2023-06-25
CUST01640,74,Male,Hyderabad,No,No,2023-05-30
CUST01641,70,Female,Chennai,No,No,2023-01-20
CUST01642,34,Male,Bangalore,Yes,Yes,2023-01-17
CUST01643,59,Male,Hyderabad,Yes,Yes,2023-06-15
CUST01644,53,Female,Hyderabad,Yes,Yes,2023-02-02
CUST01645,55,Male,Bangalore,Yes,No,2023-03-26
CUST01646,64,Male,Hyderabad,Yes,No,2023-01-11
CUST01647,67,Female,Bangalore,No,Yes,2023-01-13
CUST01648,57,Male,Hyderabad,No,Yes,2023-05-27
CUST01649,62,Female,Hyderabad,No,Yes,2023-04-12
CUST01650,37,Female,Chennai,No,Yes,2023-01-08
CUST01651,49,Female,Hyderabad,Yes,No,2023-06-24
CUST01652,26,Female,Hyderabad,No,No,2023-02-14
CUST01653,72,Female,Bangalore,No,Yes,2023-02-24
CUST01654,56,Male,Chennai,Yes,No,2023-03-12
CUST01655,39,Female,Hyderabad,No,No,2023-04-25
CUST01656,75,Male,Hyderabad,Yes,Yes,2023-01-09
CUST01657,53,Male,Hyderabad,Yes,Yes,2023-06-15
CUST01658,32,Female,Bangalore,Yes,Yes,2023-05-08
CUST01659,47,Female,Hyderabad,Yes,Yes,2023-05-21
CUST01660,42,Female,Bangalore,Yes,No,2023-01-16
CUST01661,22,Male,Bangalore,Yes,Yes,2023-03-13
CUST01662,43,Female,Bangalore,Yes,Yes,2023-02-05
CUST01663,44,Female,Chennai,Yes,No,2023-02-21
CUST01664,58,Male,Hyderabad,Yes,No,2023-06-11
CUST01665,63,Male,Hyderabad,No,Yes,2023-04-08
CUST01666,63,Female,Hyderabad,Yes,No,2023-05-03
CUST01667,50,Female,Chennai,Yes,No,2023-03-30
CUST01668,62,Female,Chennai,Yes,No,2023-04-10
CUST01669,53,Female,Hyderabad,No,No,2023-02-16
CUST01670,37,Male,Hyderabad,Yes,Yes,2023-03-23
CUST01671,41,Male,Chennai,No,Yes,2023-01-08
CUST01672,19,Female,Bangalore,Yes,No,2023-01-15
CUST01673,27,Female,Hyderabad,Yes,No,2023-05-16
CUST01674,52,Female,Chennai,Yes,Yes,2023-05-30
CUST01675,43,Male,Hyderabad,Yes,Yes,2023-02-10
CUST01676,38,Male,Bangalore,Yes,Yes,2023-03-05
CUST01677,40,Male,Hyderabad,Yes,No,2023-03-10
CUST01678,56,Male,Chennai,No,No,2023-02-26
CUST01679,18,Female,Hyderabad,No,No,2023-04-01
CUST01680,50,Male,Bangalore,No,Yes,2023-02-15
CUST01681,46,Male,Hyderabad,Yes,No,2023-06-01
CUST01682,55,Female,Hyderabad,No,Yes,2023-06-28
CUST01683,43,Female,Hyderabad,Yes,Yes,2023-06-01
CUST01684,50,Male,Bangalore,No,No,2023-06-30
CUST01685,48,Female,Hyderabad,Yes,No,2023-05-26
CUST01686,46,Male,Chennai,Yes,No,2023-05-25
CUST01687,31,Male,Hyderabad,No,Yes,2023-05-07
CUST01688,49,Female,Hyderabad,Yes,No,2023-02-14
CUST01689,42,Female,Chennai,Yes,No,2023-01-10
CUST01690,33,Male,Hyderabad,Yes,No,2023-01-15
CUST01691,55,Male,Hyderabad,Yes,No,2023-06-04
CUST01692,35,Male,Chennai,No,No,2023-01-06
CUST01693,31,Female,Hyderabad,No,No,2023-01-01
CUST01694,25,Female,Chennai,No,Yes,2023-06-07
CUST01695,53,Male,Chennai,Yes,Yes,2023-02-03
CUST01696,50,Female,Chennai,No,Yes,2023-02-15
CUST01697,47,Female,Hyderabad,Yes,No,2023-01-16
CUST01698,75,Male,Bangalore,No,Yes,2023-02-07
CUST01699,77,Male,Hyderabad,Yes,No,2023-01-29
CUST01700,56,Female,Hyderabad,Yes,Yes,2023-01-19
CUST01701,23,Female,Hyderabad,Yes,Yes,2023-06-30
CUST01702,56,Female,Bangalore,Yes,No,2023-05-31
CUST01703,74,Male,Hyderabad,Yes,No,2023-03-28
CUST01704,53,Female,Hyderabad,Yes,No,2023-03-24
CUST01705,73,Male,Bangalore,Yes,No,2023-02-10
CUST01706,28,Female,Bangalore,No,No,2023-06-13
CUST01707,26,Female,Hyderabad,Yes,Yes,2023-06-16
CUST01708,49,Female,Hyderabad,Yes,Yes,2023-02-14
CUST01709,77,Female,Hyderabad,Yes,Yes,2023-02-27
CUST01710,66,Male,Hyderabad,Yes,No,2023-04-07
CUST01711,31,Female,Chennai,Yes,Yes,2023-06-26
CUST01712,33,Female,Hyderabad,Yes,No,2023-02-02
CUST01713,58,Male,Hyderabad,Yes,No,2023-01-01
CUST01714,77,Female,Bangalore,Yes,No,2023-05-26
CUST01715,36,Male,Chennai,Yes,Yes,2023-02-16
CUST01716,43,Female,Chennai,No,No,2023-06-06
CUST01717,49,Male,Hyderabad,No,No,2023-06-13
CUST01718,34,Male,Chennai,Yes,No,2023-05-08
CUST01719,36,Male,Chennai,Yes,Yes,2023-03-26
CUST01720,58,Male,Hyderabad,Yes,Yes,2023-03-02
CUST01721,50,Female,Chennai,Yes,No,2023-03-23
CUST01722,55,Male,Hyderabad,No,Yes,2023-06-12
CUST01723,47,Male,Bangalore,Yes,No,2023-06-21
CUST01724,73,Female,Hyderabad,Yes,Yes,2023-04-25
CUST01725,32,Male,Hyderabad,No,No,2023-03-09
CUST01726,64,Male,Bangalore,No,No,2023-03-05
CUST01727,46,Male,Hyderabad,Yes,Yes,2023-03-31
CUST01728,18,Female,Chennai,No,No,2023-01-28
CUST01729,49,Male,Bangalore,Yes,Yes,2023-01-13
CUST01730,55,Female,Hyderabad,Yes,No,2023-04-23
CUST01731,55,Female,Bangalore,Yes,No,2023-02-12
CUST01732,39,Female,Hyderabad,No,No,2023-05-07
CUST01733,65,Female,Hyderabad,No,No,2023-03-31
CUST01734,55,Female,Hyderabad,No,Yes,2023-01-26
CUST01735,58,Female,Hyderabad,Yes,No,2023-05-28
CUST01736,52,Male,Bangalore,Yes,No,2023-02-11
CUST01737,53,Female,Chennai,No,No,2023-01-19
CUST01738,34,Male,Bangalore,No,Yes,2023-03-17
CUST01739,56,Male,Chennai,Yes,Yes,2023-03-23
CUST01740,62,Female,Hyderabad,No,Yes,2023-01-27
CUST01741,36,Male,Hyderabad,Yes,No,2023-03-29
CUST01742,54,Male,Bangalore,Yes,No,2023-04-07
CUST01743,49,Male,Hyderabad,No,No,2023-01-20
CUST01744,59,Male,Bangalore,Yes,No,2023-03-28
CUST01745,70,Female,Hyderabad,Yes,No,2023-06-30
CUST01746,42,Male,Bangalore,Yes,Yes,2023-04-21
CUST01747,76,Male,Hyderabad,No,Yes,2023-06-05
CUST01748,42,Female,Hyderabad,No,Yes,2023-02-10
CUST01749,33,Male,Hyderabad,No,Yes,2023-01-26
CUST01750,59,Female,Hyderabad,No,Yes,2023-02-22
CUST01751,26,Male,Bangalore,No,Yes,2023-04-15
CUST01752,71,Female,Chennai,No,No,2023-06-19
CUST01753,70,Female,Bangalore,Yes,Yes,2023-03-18
CUST01754,37,Male,Bangalore,No,No,2023-01-25
CUST01755,48,Male,Bangalore,Yes,No,2023-04-11
CUST01756,47,Female,Bangalore,No,Yes,2023-02-09
CUST01757,29,Male,Chennai,No,Yes,2023-04-03
CUST01758,28,Male,Hyderabad,Yes,Yes,2023-04-20
CUST01759,35,Male,Chennai,Yes,Yes,2023-03-17
CUST01760,42,Female,Chennai,Yes,No,2023-02-21
CUST01761,75,Male,Bangalore,No,No,2023-01-07
CUST01762,66,Male,Chennai,No,No,2023-02-13
CUST01763,19,Female,Chennai,Yes,Yes,2023-01-21
CUST01764,26,Female,Hyderabad,No,No,2023-01-30
CUST01765,27,Female,Chennai,No,No,2023-04-12
CUST01766,40,Female,Hyderabad,Yes,Yes,2023-05-06
CUST01767,71,Female,Bangalore,Yes,Yes,2023-01-24
CUST01768,49,Female,Bangalore,Yes,Yes,2023-02-17
CUST01769,47,Female,Hyderabad,No,Yes,2023-04-08
CUST01770,36,Female,Bangalore,Yes,Yes,2023-02-17
CUST01771,37,Female,Hyderabad,Yes,Yes,2023-01-12
CUST01772,34,Female,Bangalore,Yes,No,2023-04-23
CUST01773,40,Female,Chennai,No,Yes,2023-03-09
CUST01774,59,Male,Hyderabad,Yes,Yes,2023-03-10
CUST01775,19,Male,Bangalore,Yes,Yes,2023-02-08
CUST01776,74,Male,Hyderabad,Yes,No,2023-01-22
CUST01777,34,Female,Bangalore,Yes,No,2023-05-19
CUST01778,61,Female,Chennai,Yes,No,2023-05-31
CUST01779,52,Male,Bangalore,Yes,No,2023-05-22
CUST01780,38,Male,Chennai,No,No,2023-04-10
CUST01781,21,Female,Hyderabad,No,Yes,2023-05-18
CUST01782,31,Female,Bangalore,Yes,No,2023-05-27
CUST01783,39,Male,Hyderabad,No,Yes,2023-05-02
CUST01784,29,Female,Chennai,Yes,No,2023-01-21
CUST01785,48,Female,Hyderabad,Yes,No,2023-01-09
CUST01786,43,Male,Chennai,Yes,Yes,2023-01-31
CUST01787,57,Female,Bangalore,No,No,2023-02-14
CUST01788,59,Male,Hyderabad,Yes,Yes,2023-02-24
CUST01789,38,Male,Hyderabad,Yes,No,2023-02-02
CUST01790,27,Male,Hyderabad,Yes,Yes,2023-04-19
CUST01791,39,Male,Hyderabad,No,Yes,2023-06-24
CUST01792,61,Female,Hyderabad,No,Yes,2023-02-21
CUST01793,64,Male,Hyderabad,No,No,2023-06-02
CUST01794,57,Female,Hyderabad,No,Yes,2023-03-23
CUST01795,34,Male,Hyderabad,No,Yes,2023-01-23
CUST01796,22,Female,Bangalore,Yes,No,2023-05-23
CUST01797,36,Female,Hyderabad,No,Yes,2023-05-22
CUST01798,19,Female,Chennai,Yes,No,2023-03-12
CUST01799,23,Female,Hyderabad,Yes,No,2023-01-04
CUST01800,55,Female,Bangalore,No,Yes,2023-01-29
CUST01801,54,Female,Hyderabad,Yes,No,2023-02-08
CUST01802,75,Male,Chennai,Yes,No,2023-05-26
CUST01803,32,Male,Chennai,No,Yes,2023-01-28
CUST01804,41,Male,Bangalore,Yes,No,2023-03-15
CUST01805,66,Female,Hyderabad,Yes,No,2023-04-16
CUST01806,31,Female,Hyderabad,No,Yes,2023-04-09
CUST01807,54,Female,Chennai,Yes,No,2023-05-27
CUST01808,36,Female,Hyderabad,No,No,2023-01-10
CUST01809,48,Male,Bangalore,Yes,No,2023-03-12
CUST01810,52,Female,Chennai,Yes,Yes,2023-02-06
CUST01811,25,Female,Bangalore,Yes,No,2023-01-10
CUST01812,25,Female,Hyderabad,No,Yes,2023-03-26
CUST01813,69,Male,Bangalore,No,No,2023-01-13
CUST01814,31,Female,Chennai,Yes,No,2023-03-10
CUST01815,32,Female,Chennai,Yes,Yes,2023-01-06
CUST01816,66,Female,Hyderabad,No,Yes,2023-03-19
CUST01817,44,Female,Hyderabad,Yes,Yes,2023-03-13
CUST01818,32,Female,Chennai,Yes,No,2023-06-28
CUST01819,36,Male,Chennai,Yes,No,2023-02-28
CUST01820,58,Male,Hyderabad,Yes,No,2023-03-18
CUST01821,50,Female,Hyderabad,Yes,Yes,2023-03-24
CUST01822,46,Female,Hyderabad,Yes,Yes,2023-04-17
CUST01823,47,Male,Chennai,Yes,No,2023-02-18
CUST01824,71,Female,Bangalore,Yes,No,2023-02-24
CUST01825,21,Female,Hyderabad,No,Yes,2023-05-05
CUST01826,40,Female,Hyderabad,Yes,Yes,2023-01-15
CUST01827,59,Male,Hyderabad,Yes,Yes,2023-01-17
CUST01828,24,Female,Chennai,No,No,2023-05-10
CUST01829,71,Female,Chennai,Yes,No,2023-02-04
CUST01830,53,Male,Hyderabad,Yes,No,2023-02-14
